
INFO   | jvm 1    | 2016/03/22 21:35:33 | WrapperManager Error: 	at java.lang.Integer.parseInt(Unknown Source)
INFO   | jvm 1    | 2016/03/22 21:35:33 | WrapperManager Error: 	... 8 more
STATUS | wrapper  | 2016/03/22 21:35:34 | <-- Wrapper Stopped
STATUS | wrapper  | 2016/03/22 21:44:27 | --> Wrapper Started as Console
STATUS | wrapper  | 2016/03/22 21:44:27 | Java Service Wrapper Standard Edition 64-bit 3.5.29
STATUS | wrapper  | 2016/03/22 21:44:27 |   Copyright (C) 1999-2016 Tanuki Software, Ltd. All Rights Reserved.
STATUS | wrapper  | 2016/03/22 21:44:27 |     http://wrapper.tanukisoftware.com
NOTICE | wrapper  | 2016/03/22 21:44:27 | 
NOTICE | wrapper  | 2016/03/22 21:44:27 | --------------------------------------------------------------------
NOTICE | wrapper  | 2016/03/22 21:44:27 | Thank you for your interest in the Java Service Wrapper.
NOTICE | wrapper  | 2016/03/22 21:44:27 | 
NOTICE | wrapper  | 2016/03/22 21:44:27 | You are running with a full featured trial License Key which will
NOTICE | wrapper  | 2016/03/22 21:44:27 | allow you to run or restart the Java Service Wrapper as many times
NOTICE | wrapper  | 2016/03/22 21:44:27 | as you like.  Each invocation of the Wrapper will shutdown
NOTICE | wrapper  | 2016/03/22 21:44:27 | automatically after 15 minutes.
NOTICE | wrapper  | 2016/03/22 21:44:27 | 
NOTICE | wrapper  | 2016/03/22 21:44:27 | This limited trial License Key is useful for quick configuration
NOTICE | wrapper  | 2016/03/22 21:44:27 | tests on various machines without the need to request a trial
NOTICE | wrapper  | 2016/03/22 21:44:27 | license.  If more time is required, you can also immediately obtain
NOTICE | wrapper  | 2016/03/22 21:44:27 | a one-month Free trial license:
NOTICE | wrapper  | 2016/03/22 21:44:27 |   http://wrapper.tanukisoftware.com/trial
NOTICE | wrapper  | 2016/03/22 21:44:27 | 
NOTICE | wrapper  | 2016/03/22 21:44:27 | The Java Service Wrapper requires a License Key to activate the
NOTICE | wrapper  | 2016/03/22 21:44:27 | software.  License Keys can be purchased on the Java Service Wrapper
NOTICE | wrapper  | 2016/03/22 21:44:27 | web site:
NOTICE | wrapper  | 2016/03/22 21:44:27 |   http://wrapper.tanukisoftware.com/purchase
NOTICE | wrapper  | 2016/03/22 21:44:27 | 
NOTICE | wrapper  | 2016/03/22 21:44:27 | This trial License Key in intended for testing and development and
